fecha_hora,codigo,h,t,pr,vv,vv_max,dv,dv_max,p,calidad
2019-01-11 23:00:00,73.0,78.84,18.71,854.81,1.59,2.47,61.25,60.9,0.0,1.0
2019-01-12 00:00:00,73.0,80.4,18.38,854.4,1.13,1.81,83.12,108.33,0.0,1.0
2019-01-12 01:00:00,73.0,80.46,18.32,853.9,1.35,2.0,69.83,69.6,0.0,1.0
2019-01-12 02:00:00,73.0,81.96,18.05,853.5,1.45,2.24,70.13,71.63,0.0,1.0
2019-01-12 03:00:00,73.0,79.67,17.91,853.66,1.91,2.94,93.4,95.53,0.0,1.0
2019-01-12 04:00:00,73.0,78.32,17.8,854.09,1.87,2.9,48.82,64.63,0.0,1.0
2019-01-12 05:00:00,73.0,76.64,17.87,854.5,1.89,2.82,51.88,63.37,0.0,1.0
2019-01-12 06:00:00,73.0,79.57,17.52,855.11,2.33,3.28,38.98,44.05,0.0,1.0
2019-01-12 07:00:00,73.0,78.06,17.78,855.99,1.52,2.4,134.42,123.03,0.0,1.0
2019-01-12 08:00:00,73.0,74.39,18.54,856.57,1.56,2.36,87.28,78.07,0.0,1.0
2019-01-12 09:00:00,73.0,67.61,19.75,856.42,1.95,3.29,153.63,113.3,0.0,1.0
2019-01-12 10:00:00,73.0,63.08,20.83,855.87,2.48,3.96,156.67,124.77,0.0,1.0
2019-01-12 11:00:00,73.0,59.53,21.41,855.09,2.82,4.44,49.37,60.22,0.0,1.0
2019-01-12 12:00:00,73.0,57.73,22.17,854.08,2.75,4.22,72.97,77.17,0.0,1.0
2019-01-12 13:00:00,73.0,54.04,23.13,852.9,3.51,5.45,58.8,56.85,0.0,1.0
2019-01-12 14:00:00,73.0,50.44,24.04,852.13,4.69,7.45,16.83,46.55,0.0,1.0
2019-01-12 15:00:00,73.0,50.6,24.23,851.76,4.54,6.76,28.58,44.92,0.0,1.0
2019-01-12 16:00:00,73.0,53.83,23.67,851.87,4.41,6.8,52.2,72.98,0.0,1.0
2019-01-12 17:00:00,73.0,59.92,22.25,852.31,3.41,5.42,40.57,63.65,0.0,1.0
2019-01-12 18:00:00,73.0,65.46,21.25,853.14,2.72,3.99,31.68,42.97,0.0,1.0
2019-01-12 19:00:00,73.0,69.5,20.59,854.2,2.42,3.49,46.08,41.12,0.0,1.0
2019-01-12 20:00:00,73.0,74.84,19.88,855.1,1.71,2.61,46.88,60.63,0.0,1.0
2019-01-12 21:00:00,73.0,77.44,19.43,855.5,1.68,2.56,71.05,68.57,0.0,1.0
2019-01-12 22:00:00,73.0,78.6,19.2,855.62,1.41,2.12,49.13,53.57,0.0,1.0
2019-01-12 23:00:00,73.0,79.33,19.07,855.5,1.58,2.41,53.67,82.37,0.0,1.0
2019-01-13 00:00:00,73.0,81.12,18.65,855.08,1.03,1.68,111.35,81.28,0.0,1.0
2019-01-13 01:00:00,73.0,80.7,18.56,854.33,1.53,2.44,86.53,84.12,0.0,1.0
2019-01-13 02:00:00,73.0,81.36,18.4,853.72,1.34,2.02,44.07,43.6,0.0,1.0
2019-01-13 03:00:00,73.0,81.9,18.08,853.52,0.83,1.17,135.78,124.48,0.0,1.0
2019-01-13 04:00:00,73.0,84.54,17.82,853.54,1.71,2.36,75.48,58.22,0.0,1.0
2019-01-13 05:00:00,73.0,84.79,17.8,854.05,1.13,1.66,91.75,92.7,0.0,1.0
2019-01-13 06:00:00,73.0,83.74,17.73,854.42,1.57,2.25,75.25,66.6,0.0,1.0
2019-01-13 07:00:00,73.0,81.19,18.12,855.28,1.9,3.19,147.3,94.8,0.0,1.0
2019-01-13 08:00:00,73.0,75.83,18.9,855.88,2.12,3.66,174.62,117.63,0.0,1.0
2019-01-13 09:00:00,73.0,69.25,20.04,855.77,2.56,4.12,116.05,70.03,0.0,1.0
2019-01-13 10:00:00,73.0,55.86,21.86,855.48,2.26,3.55,105.52,65.42,0.0,1.0
2019-01-13 11:00:00,73.0,49.13,23.2,854.8,2.07,3.32,77.98,73.2,0.0,1.0
2019-01-13 12:00:00,73.0,47.24,23.78,854.02,2.48,3.74,64.98,73.65,0.0,1.0
2019-01-13 13:00:00,73.0,50.86,23.4,853.11,3.19,4.78,51.3,66.77,0.0,1.0
2019-01-13 14:00:00,73.0,48.89,24.49,852.36,3.79,5.98,102.42,97.78,0.0,1.0
2019-01-13 15:00:00,73.0,47.64,24.8,851.78,3.3,5.45,79.53,75.4,0.0,1.0
2019-01-13 16:00:00,73.0,46.48,24.82,851.67,3.38,5.23,25.5,37.72,0.0,1.0
2019-01-13 17:00:00,73.0,55.56,23.28,851.91,3.6,5.45,37.48,55.58,0.0,1.0
2019-01-13 18:00:00,73.0,67.9,21.22,852.92,3.54,5.54,36.25,42.07,0.0,1.0
2019-01-13 19:00:00,73.0,74.03,20.29,853.86,2.04,3.15,42.77,79.15,0.0,1.0
2019-01-13 20:00:00,73.0,74.7,19.85,854.65,2.18,3.25,46.68,51.13,0.0,1.0
2019-01-13 21:00:00,73.0,75.4,19.45,855.11,1.86,2.85,84.93,85.83,0.0,1.0
2019-01-13 22:00:00,73.0,77.29,18.83,855.15,2.08,3.44,108.07,107.1,0.0,1.0
2019-01-13 23:00:00,73.0,78.6,18.49,855.05,1.59,2.35,69.37,59.22,0.0,1.0
2019-01-14 00:00:00,73.0,78.98,18.3,854.71,1.28,1.67,89.08,90.07,0.0,1.0
2019-01-14 01:00:00,73.0,80.76,17.98,854.16,1.59,2.17,105.23,105.1,0.0,1.0
2019-01-14 02:00:00,73.0,82.88,17.53,853.49,2.01,2.68,101.48,98.78,0.0,1.0
2019-01-14 03:00:00,73.0,83.33,17.35,853.45,1.74,2.28,91.35,88.77,0.0,1.0
2019-01-14 04:00:00,73.0,82.36,17.3,853.66,1.19,1.51,115.27,114.62,0.0,1.0
2019-01-14 05:00:00,73.0,81.2,17.33,853.96,0.96,1.3,109.03,106.72,0.0,1.0
2019-01-14 06:00:00,73.0,80.26,17.37,854.55,1.0,1.33,88.95,87.22,0.0,1.0
2019-01-14 07:00:00,73.0,80.7,17.66,855.34,1.23,1.65,68.58,72.1,0.0,1.0
2019-01-14 08:00:00,73.0,73.83,18.76,855.69,1.16,1.72,97.88,89.18,0.0,1.0
2019-01-14 09:00:00,73.0,61.61,20.47,855.51,1.79,2.71,114.17,97.55,0.0,1.0
2019-01-14 10:00:00,73.0,52.9,22.06,855.14,1.66,2.47,96.15,88.73,0.0,1.0
2019-01-14 11:00:00,73.0,51.18,23.03,854.33,1.61,2.68,192.12,135.07,0.0,1.0
2019-01-14 12:00:00,73.0,49.24,23.96,853.29,2.1,3.5,163.12,124.15,0.0,1.0
2019-01-14 13:00:00,73.0,50.18,24.1,852.25,2.47,3.78,38.8,52.5,0.0,1.0
2019-01-14 14:00:00,73.0,54.08,23.48,851.64,2.8,4.29,33.47,49.4,0.0,1.0
2019-01-14 15:00:00,73.0,60.68,22.18,851.8,3.71,5.77,48.33,65.48,0.0,1.0
2019-01-14 16:00:00,73.0,61.96,20.91,852.1,2.2,3.96,170.67,129.98,0.0,1.0
2019-01-14 17:00:00,73.0,62.78,20.56,852.52,1.74,2.72,103.97,100.33,0.0,1.0
2019-01-14 18:00:00,73.0,66.0,20.12,853.09,1.34,2.27,83.87,89.72,0.0,1.0
2019-01-14 19:00:00,73.0,72.56,19.48,853.64,1.63,2.4,51.07,71.17,0.0,1.0
2019-01-14 20:00:00,73.0,76.76,18.89,854.23,2.12,2.87,52.85,56.62,0.0,1.0
2019-01-14 21:00:00,73.0,80.25,18.11,854.69,1.21,1.61,122.82,126.08,0.0,1.0
2019-01-14 22:00:00,73.0,81.98,17.84,854.93,1.78,2.36,95.98,94.98,0.0,1.0
2019-01-14 23:00:00,73.0,82.14,17.83,854.84,1.26,1.72,113.78,108.85,0.0,1.0
2019-01-15 00:00:00,73.0,83.28,17.57,854.45,1.11,1.48,99.97,92.23,0.0,1.0
2019-01-15 01:00:00,73.0,83.58,17.4,853.94,1.27,1.59,134.3,145.85,0.0,1.0
2019-01-15 02:00:00,73.0,83.92,17.03,853.32,1.3,1.66,96.0,94.82,0.0,1.0
2019-01-15 03:00:00,73.0,85.24,16.72,853.41,0.6,0.88,194.0,197.12,0.0,1.0
2019-01-15 04:00:00,73.0,83.95,16.77,853.47,0.91,1.13,157.68,152.45,0.0,1.0
2019-01-15 05:00:00,73.0,83.2,16.7,853.73,0.53,0.73,180.18,180.5,0.0,1.0
2019-01-15 06:00:00,73.0,83.01,16.88,854.12,0.32,0.5,148.53,143.63,0.0,1.0
2019-01-15 07:00:00,73.0,79.3,17.64,854.7,0.52,0.71,197.1,174.38,0.0,1.0
2019-01-15 08:00:00,73.0,73.5,18.92,855.28,1.14,1.54,123.82,120.53,0.0,1.0
2019-01-15 09:00:00,73.0,64.08,20.6,855.26,1.12,1.62,276.08,279.63,0.0,1.0
2019-01-15 10:00:00,73.0,54.81,22.02,854.8,1.12,1.75,198.1,147.6,0.0,1.0
2019-01-15 11:00:00,73.0,53.8,23.12,854.09,1.85,2.93,106.32,81.43,0.0,1.0
2019-01-15 12:00:00,73.0,48.32,24.59,853.01,2.08,3.46,101.18,72.57,0.0,1.0
2019-01-15 13:00:00,73.0,44.38,25.88,851.74,2.67,4.28,101.23,87.87,0.0,1.0
2019-01-15 14:00:00,73.0,43.49,26.46,850.76,3.17,4.73,40.87,46.72,0.0,1.0
2019-01-15 15:00:00,73.0,42.54,27.14,850.27,3.77,5.85,35.17,64.65,0.0,1.0
2019-01-15 16:00:00,73.0,44.87,26.7,850.38,4.39,6.64,40.48,53.9,0.0,1.0
2019-01-15 17:00:00,73.0,54.28,25.12,851.14,3.49,5.47,81.95,88.27,0.0,1.0
2019-01-15 18:00:00,73.0,61.77,23.72,851.96,3.36,5.0,48.92,53.97,0.0,1.0
2019-01-15 19:00:00,73.0,66.76,22.55,852.8,1.6,2.57,64.37,75.25,0.0,1.0
2019-01-15 20:00:00,73.0,73.04,21.49,853.65,1.36,2.06,54.42,49.7,0.0,1.0
2019-01-15 21:00:00,73.0,78.36,20.93,854.23,2.62,3.63,42.12,53.75,0.0,1.0
2019-01-15 22:00:00,73.0,80.36,20.51,854.22,1.93,2.9,38.23,51.77,0.0,1.0
2019-01-15 23:00:00,73.0,80.63,20.18,854.27,2.17,3.32,46.02,44.05,0.0,1.0
2019-01-16 00:00:00,73.0,80.64,19.97,854.15,2.03,3.1,32.87,36.88,0.0,1.0
2019-01-16 01:00:00,73.0,82.3,19.6,853.59,1.36,2.1,75.38,94.0,0.0,1.0
2019-01-16 02:00:00,73.0,80.68,19.61,853.18,1.69,2.49,68.63,75.05,0.0,1.0
2019-01-16 03:00:00,73.0,81.46,19.41,853.11,1.6,2.3,76.8,77.73,0.0,1.0
2019-01-16 04:00:00,73.0,84.12,18.75,853.86,2.13,2.96,55.1,44.52,0.01,1.0
2019-01-16 05:00:00,73.0,85.81,17.84,854.16,1.76,2.36,96.65,97.77,0.01,1.0
2019-01-16 06:00:00,73.0,86.16,17.99,854.55,1.27,1.78,83.67,84.53,0.0,1.0
2019-01-16 07:00:00,73.0,85.09,18.6,855.22,1.72,2.27,44.82,55.93,0.0,1.0
2019-01-16 08:00:00,73.0,77.05,19.91,855.58,1.79,2.73,92.1,92.4,0.0,1.0
2019-01-16 09:00:00,73.0,73.18,20.53,855.98,1.41,2.15,78.32,55.92,0.0,1.0
2019-01-16 10:00:00,73.0,64.42,22.37,855.67,0.82,1.34,202.53,192.53,0.0,1.0
2019-01-16 11:00:00,73.0,58.03,23.7,855.1,1.83,2.78,109.82,88.62,0.0,1.0
2019-01-16 12:00:00,73.0,52.49,24.68,854.15,2.5,3.83,76.32,43.6,0.0,1.0
2019-01-16 13:00:00,73.0,50.06,25.73,852.98,3.19,4.93,67.6,67.88,0.0,1.0
2019-01-16 14:00:00,73.0,52.42,25.73,852.1,3.32,5.33,35.0,71.28,0.0,1.0
2019-01-16 15:00:00,73.0,52.21,25.67,851.73,4.18,6.23,32.73,53.73,0.0,1.0
2019-01-16 16:00:00,73.0,53.31,25.71,851.74,3.88,5.89,44.93,29.83,0.0,1.0
2019-01-16 17:00:00,73.0,57.6,24.76,851.98,2.93,4.27,35.15,41.13,0.0,1.0
2019-01-16 18:00:00,73.0,65.69,23.19,852.66,2.19,3.69,58.98,60.15,0.0,1.0
2019-01-16 19:00:00,73.0,70.38,21.92,853.66,1.07,1.84,101.37,111.57,0.0,1.0
2019-01-16 20:00:00,73.0,76.45,21.04,854.58,1.43,2.39,48.62,69.48,0.0,1.0
2019-01-16 21:00:00,73.0,80.65,20.56,855.15,2.43,3.56,48.87,41.48,0.0,1.0
2019-01-16 22:00:00,73.0,81.13,20.38,855.27,1.88,2.76,64.12,62.38,0.0,1.0
2019-01-16 23:00:00,73.0,80.95,20.08,855.18,1.3,1.81,56.38,66.35,0.0,1.0
2019-01-17 00:00:00,73.0,81.61,19.99,854.74,1.17,1.74,62.78,74.05,0.0,1.0
2019-01-17 01:00:00,73.0,81.93,19.79,854.15,0.92,1.38,90.3,86.18,0.0,1.0
2019-01-17 02:00:00,73.0,81.47,19.63,853.43,0.57,1.02,131.92,130.47,0.0,1.0
2019-01-17 03:00:00,73.0,82.37,19.44,853.22,1.11,1.94,142.37,100.32,0.0,1.0
2019-01-17 04:00:00,73.0,83.34,19.08,853.33,1.07,1.78,200.03,166.98,0.0,1.0
2019-01-17 05:00:00,73.0,83.68,18.98,853.83,1.2,1.93,103.73,111.43,0.0,1.0
2019-01-17 06:00:00,73.0,82.78,19.12,854.56,0.76,1.38,189.45,163.68,0.0,1.0
2019-01-17 07:00:00,73.0,81.45,19.35,855.36,1.94,3.04,102.87,111.33,0.0,1.0
2019-01-17 08:00:00,73.0,79.8,19.68,856.07,1.93,3.03,125.47,101.22,0.0,1.0
2019-01-17 09:00:00,73.0,77.85,20.06,856.36,1.59,2.55,107.43,102.07,0.0,1.0
2019-01-17 10:00:00,73.0,84.93,19.17,856.39,1.15,1.72,100.62,76.32,0.01,1.0
2019-01-17 11:00:00,73.0,85.01,19.08,855.98,1.84,2.74,98.47,70.15,0.0,1.0
2019-01-17 12:00:00,73.0,75.09,20.42,855.28,1.5,2.34,117.4,93.28,0.0,1.0
2019-01-17 13:00:00,73.0,74.31,21.21,854.27,1.41,2.06,68.58,64.82,0.0,1.0
2019-01-17 14:00:00,73.0,65.1,22.69,853.19,2.08,3.49,232.35,147.55,0.0,1.0
2019-01-17 15:00:00,73.0,52.6,24.14,852.47,2.68,4.21,96.55,76.32,0.0,1.0
2019-01-17 16:00:00,73.0,54.1,24.15,852.29,1.92,3.07,122.77,101.15,0.0,1.0
2019-01-17 17:00:00,73.0,63.33,22.79,852.46,1.3,2.35,161.15,109.48,0.0,1.0
2019-01-17 18:00:00,73.0,68.28,21.48,852.54,0.98,1.63,186.23,127.97,0.0,1.0
2019-01-17 19:00:00,73.0,74.64,19.99,853.26,0.52,0.93,181.82,173.07,0.0,1.0
2019-01-17 20:00:00,73.0,77.52,19.25,854.26,0.59,0.88,180.0,177.8,0.0,1.0
2019-01-17 21:00:00,73.0,76.69,19.4,854.94,0.9,1.32,143.68,151.48,0.0,1.0
2019-01-17 22:00:00,73.0,79.88,19.18,855.1,0.82,1.1,121.65,117.65,0.0,1.0
2019-01-17 23:00:00,73.0,80.79,19.3,855.08,1.32,1.72,76.63,73.65,0.0,1.0
2019-01-18 00:00:00,73.0,83.44,19.02,854.69,1.21,1.7,99.8,107.73,0.0,1.0
2019-01-18 01:00:00,73.0,86.12,18.27,853.92,1.01,1.27,143.95,145.78,0.0,1.0
2019-01-18 02:00:00,73.0,86.45,17.88,853.56,1.24,1.61,95.15,98.48,0.0,1.0
2019-01-18 03:00:00,73.0,85.42,18.11,853.38,1.56,2.01,105.1,106.27,0.0,1.0
2019-01-18 04:00:00,73.0,85.22,18.0,853.5,1.49,1.91,81.02,79.27,0.0,1.0
2019-01-18 05:00:00,73.0,86.29,17.67,854.02,1.44,1.89,145.72,133.52,0.0,1.0
2019-01-18 06:00:00,73.0,86.77,17.27,854.16,0.88,1.18,121.2,111.32,0.0,1.0
2019-01-18 07:00:00,73.0,84.4,17.75,854.89,1.3,1.75,62.1,75.68,0.0,1.0
2019-01-18 08:00:00,73.0,78.3,19.06,855.24,1.88,2.44,75.62,81.33,0.0,1.0
2019-01-18 09:00:00,73.0,67.34,20.96,855.12,1.5,2.15,62.48,72.25,0.0,1.0
2019-01-18 10:00:00,73.0,57.18,22.99,854.64,1.64,2.6,132.12,101.5,0.0,1.0
2019-01-18 11:00:00,73.0,50.98,24.14,853.7,2.43,3.6,59.48,74.47,0.0,1.0
2019-01-18 12:00:00,73.0,48.35,25.25,852.89,2.72,4.09,53.58,63.45,0.0,1.0
2019-01-18 13:00:00,73.0,47.43,25.9,851.85,3.09,4.93,54.22,107.12,0.0,1.0
2019-01-18 14:00:00,73.0,45.0,26.5,850.76,3.81,5.79,37.6,56.87,0.0,1.0
2019-01-18 15:00:00,73.0,45.01,26.84,850.26,3.82,6.09,45.62,81.03,0.0,1.0
2019-01-18 16:00:00,73.0,48.67,26.17,850.22,4.11,6.37,56.93,77.17,0.0,1.0
2019-01-18 17:00:00,73.0,55.7,24.7,850.53,3.58,5.51,58.13,54.55,0.0,1.0
2019-01-18 18:00:00,73.0,65.31,22.97,851.29,3.76,5.43,38.57,40.98,0.0,1.0
2019-01-18 19:00:00,73.0,72.39,21.9,852.05,2.87,4.59,39.17,57.63,0.0,1.0
2019-01-18 20:00:00,73.0,78.27,21.1,853.11,1.5,2.61,139.78,86.62,0.0,1.0
2019-01-18 21:00:00,73.0,79.45,20.74,853.87,1.7,2.93,162.73,152.68,0.0,1.0
2019-01-18 22:00:00,73.0,80.37,20.32,854.05,1.93,3.08,112.0,97.2,0.0,1.0
2019-01-18 23:00:00,73.0,80.67,20.03,853.96,1.89,2.98,52.45,68.98,0.0,1.0
2019-01-19 00:00:00,73.0,81.28,19.76,853.64,1.46,2.39,79.8,82.13,0.0,1.0
2019-01-19 01:00:00,73.0,82.09,19.55,853.22,1.13,2.02,123.47,142.2,0.0,1.0
2019-01-19 02:00:00,73.0,84.5,19.0,852.75,1.01,1.54,103.17,111.78,0.0,1.0
2019-01-19 03:00:00,73.0,85.85,18.86,852.65,1.35,1.82,61.65,67.53,0.0,1.0
2019-01-19 04:00:00,73.0,86.1,18.68,852.87,1.16,1.63,114.17,121.72,0.0,1.0
2019-01-19 05:00:00,73.0,87.1,18.49,853.33,1.99,2.62,61.37,59.67,0.0,1.0
2019-01-19 06:00:00,73.0,86.84,18.44,853.82,1.92,2.63,79.05,74.08,0.0,1.0
2019-01-19 07:00:00,73.0,83.69,18.9,854.46,1.55,2.13,35.23,45.52,0.0,1.0
2019-01-19 08:00:00,73.0,74.29,20.57,854.91,1.73,2.7,145.57,130.3,0.0,1.0
2019-01-19 09:00:00,73.0,64.27,22.07,854.84,1.78,2.86,94.8,109.77,0.0,1.0
2019-01-19 10:00:00,73.0,57.15,23.35,854.58,2.11,3.32,70.35,92.13,0.0,1.0
2019-01-19 11:00:00,73.0,55.46,23.97,853.99,2.8,4.4,63.8,62.17,0.0,1.0
2019-01-19 12:00:00,73.0,51.02,25.06,853.13,3.15,4.75,37.25,33.9,0.0,1.0
2019-01-19 13:00:00,73.0,48.38,25.76,852.1,3.09,4.59,37.43,48.27,0.0,1.0
2019-01-19 14:00:00,73.0,47.38,26.1,850.98,3.36,5.03,33.5,54.6,0.0,1.0
2019-01-19 15:00:00,73.0,45.11,26.66,850.32,4.03,5.79,46.62,45.5,0.0,1.0
2019-01-19 16:00:00,73.0,45.53,26.77,849.97,3.65,5.64,53.05,49.82,0.0,1.0
2019-01-19 17:00:00,73.0,52.94,25.48,850.25,4.13,6.5,65.2,77.38,0.0,1.0
2019-01-19 18:00:00,73.0,60.65,23.83,851.11,2.63,4.08,60.67,59.08,0.0,1.0
2019-01-19 19:00:00,73.0,62.46,22.97,852.03,1.55,2.33,94.3,95.52,0.0,1.0
2019-01-19 20:00:00,73.0,70.55,21.82,853.11,1.83,2.81,71.85,82.42,0.0,1.0
2019-01-19 21:00:00,73.0,77.62,20.92,853.7,1.78,2.76,54.0,67.57,0.0,1.0
2019-01-19 22:00:00,73.0,78.1,20.39,854.0,0.81,1.3,112.52,119.88,0.0,1.0
2019-01-19 23:00:00,73.0,78.05,19.95,853.97,0.73,1.23,140.95,156.03,0.0,1.0
2019-01-20 00:00:00,73.0,80.1,19.85,853.68,1.94,2.58,54.6,53.73,0.0,1.0
2019-01-20 01:00:00,73.0,79.52,19.33,853.07,1.42,1.94,94.55,95.4,0.0,1.0
2019-01-20 02:00:00,73.0,85.14,18.74,852.57,2.01,2.8,85.92,82.8,0.0,1.0
2019-01-20 03:00:00,73.0,84.17,18.46,852.29,1.53,2.18,103.65,101.23,0.0,1.0
2019-01-20 04:00:00,73.0,82.98,18.2,852.65,1.23,1.63,158.98,157.72,0.0,1.0
2019-01-20 05:00:00,73.0,82.47,18.18,853.09,1.03,1.45,85.05,90.65,0.0,1.0
2019-01-20 06:00:00,73.0,82.18,18.45,853.68,2.03,2.56,86.18,86.57,0.0,1.0
2019-01-20 07:00:00,73.0,81.02,18.87,854.23,1.76,2.36,110.77,114.3,0.0,1.0
2019-01-20 08:00:00,73.0,76.78,19.85,854.8,1.42,1.94,99.82,95.3,0.0,1.0
2019-01-20 09:00:00,73.0,66.8,21.94,854.92,0.9,1.45,145.9,143.07,0.0,1.0
2019-01-20 10:00:00,73.0,58.23,23.69,854.78,0.85,1.2,160.0,157.9,0.0,1.0
2019-01-20 11:00:00,73.0,58.57,23.59,854.32,1.17,1.72,155.72,165.22,0.0,1.0
2019-01-20 12:00:00,73.0,46.33,26.06,853.28,2.4,3.94,140.77,101.7,0.0,1.0
2019-01-20 13:00:00,73.0,46.7,26.15,852.24,3.2,4.97,95.77,66.57,0.0,1.0
2019-01-20 14:00:00,73.0,43.91,26.76,851.17,3.68,5.67,36.17,65.8,0.0,1.0
2019-01-20 15:00:00,73.0,44.08,26.99,850.6,4.08,6.58,57.45,63.62,0.0,1.0
2019-01-20 16:00:00,73.0,46.28,26.3,850.68,4.35,7.05,75.95,94.87,0.0,1.0
2019-01-20 17:00:00,73.0,49.51,25.25,851.28,3.45,5.56,52.8,54.25,0.0,1.0
2019-01-20 18:00:00,73.0,55.36,24.18,852.07,1.96,3.33,83.43,63.4,0.0,1.0
2019-01-20 19:00:00,73.0,61.25,23.17,852.96,1.38,2.24,75.32,113.6,0.0,1.0
2019-01-20 20:00:00,73.0,69.81,22.21,854.0,1.29,2.24,89.57,115.12,0.0,1.0
2019-01-20 21:00:00,73.0,79.39,21.27,854.63,1.39,2.24,88.7,94.02,0.01,1.0
2019-01-20 22:00:00,73.0,82.81,20.46,854.79,1.86,2.93,41.53,45.83,0.0,1.0
2019-01-20 23:00:00,73.0,82.61,20.18,854.92,1.01,1.65,99.07,109.3,0.0,1.0
2019-01-21 00:00:00,73.0,83.02,19.88,854.52,1.21,1.74,72.93,79.22,0.0,1.0
2019-01-21 01:00:00,73.0,82.69,19.8,854.23,1.38,2.12,91.1,72.07,0.0,1.0
2019-01-21 02:00:00,73.0,82.5,19.53,853.68,1.14,1.84,173.25,116.22,0.0,1.0
2019-01-21 03:00:00,73.0,82.43,19.1,853.42,1.91,2.63,74.27,75.4,0.0,1.0
2019-01-21 04:00:00,73.0,83.88,18.79,853.76,1.62,2.32,55.6,73.4,0.0,1.0
2019-01-21 05:00:00,73.0,82.1,18.8,854.54,1.9,3.15,102.83,57.37,0.0,1.0
2019-01-21 06:00:00,73.0,78.64,18.54,855.0,1.45,2.45,104.67,108.85,0.0,1.0
2019-01-21 07:00:00,73.0,79.21,18.53,855.63,1.3,1.8,98.42,88.1,0.0,1.0
2019-01-21 08:00:00,73.0,73.77,19.83,856.29,1.76,2.39,51.53,57.52,0.0,1.0
2019-01-21 09:00:00,73.0,69.0,20.95,856.52,2.29,3.87,129.82,97.77,0.0,1.0
2019-01-21 10:00:00,73.0,65.61,21.61,856.3,3.21,4.95,67.55,70.03,0.0,1.0
2019-01-21 11:00:00,73.0,62.1,22.24,856.06,2.36,3.67,88.72,75.17,0.0,1.0
2019-01-21 12:00:00,73.0,56.05,23.09,855.15,2.99,4.41,47.8,46.42,0.0,1.0
2019-01-21 13:00:00,73.0,52.95,24.13,853.7,3.26,4.95,37.83,49.12,0.0,1.0
2019-01-21 14:00:00,73.0,47.58,25.68,852.12,4.24,6.61,78.15,103.07,0.0,1.0
2019-01-21 15:00:00,73.0,48.65,25.8,851.51,4.59,6.91,34.85,63.5,0.0,1.0
2019-01-21 16:00:00,73.0,50.79,25.52,851.2,4.25,6.57,21.7,51.37,0.0,1.0
2019-01-21 17:00:00,73.0,58.61,24.2,851.59,3.21,5.31,87.27,63.22,0.0,1.0
2019-01-21 18:00:00,73.0,64.68,23.05,852.42,3.06,4.79,50.75,64.08,0.0,1.0
2019-01-21 19:00:00,73.0,68.69,22.05,853.14,1.78,2.67,39.77,40.42,0.0,1.0
2019-01-21 20:00:00,73.0,72.6,21.4,853.85,1.42,2.17,67.85,63.3,0.0,1.0
2019-01-21 21:00:00,73.0,76.27,20.93,854.52,1.19,1.84,91.53,75.82,0.0,1.0
2019-01-21 22:00:00,73.0,79.49,20.67,854.92,1.22,1.9,97.08,126.03,0.0,1.0
2019-01-21 23:00:00,73.0,80.2,20.52,854.96,1.26,2.0,116.62,119.07,0.0,1.0
2019-01-22 00:00:00,73.0,81.92,20.23,854.53,1.48,2.02,78.0,79.15,0.0,1.0
2019-01-22 01:00:00,73.0,83.04,19.97,853.99,2.28,3.12,69.0,68.42,0.0,1.0
2019-01-22 02:00:00,73.0,85.57,19.59,853.67,2.15,3.18,66.67,74.33,0.0,1.0
2019-01-22 03:00:00,73.0,85.83,19.25,853.52,1.51,2.08,82.05,82.18,0.0,1.0
2019-01-22 04:00:00,73.0,85.55,19.14,853.64,1.6,2.16,83.93,83.33,0.0,1.0
2019-01-22 05:00:00,73.0,86.01,19.07,854.12,1.6,2.25,94.4,90.52,0.0,1.0
2019-01-22 06:00:00,73.0,85.06,19.06,854.71,1.79,2.44,90.87,92.63,0.0,1.0
2019-01-22 07:00:00,73.0,82.35,19.55,855.22,2.1,3.22,72.72,85.95,0.0,1.0
2019-01-22 08:00:00,73.0,76.76,20.61,855.48,2.17,3.6,113.82,109.03,0.0,1.0
2019-01-22 09:00:00,73.0,65.61,22.54,855.35,1.7,3.05,163.55,144.75,0.0,1.0
2019-01-22 10:00:00,73.0,56.83,23.7,849.55,2.12,3.49,134.98,94.45,0.0,259.3
2019-01-22 11:00:00,73.0,50.27,25.0,853.94,3.02,4.75,52.58,65.35,0.0,1.0
2019-01-22 12:00:00,73.0,45.74,26.22,853.07,3.66,5.65,48.83,67.25,0.0,1.0
2019-01-22 13:00:00,73.0,39.52,27.52,852.02,3.73,6.31,121.38,90.7,0.0,1.0
2019-01-22 14:00:00,73.0,34.12,28.23,851.41,3.1,4.94,41.72,67.4,0.0,1.0
2019-01-22 15:00:00,73.0,31.91,28.41,850.94,2.77,4.71,95.72,100.78,0.0,1.0
2019-01-22 16:00:00,73.0,34.12,28.01,850.7,3.73,6.09,141.08,107.8,0.0,1.0
2019-01-22 17:00:00,73.0,35.8,27.27,850.99,1.63,2.66,82.43,69.87,0.0,1.0
2019-01-22 18:00:00,73.0,42.33,25.28,851.7,1.42,2.01,110.13,109.15,0.0,1.0
2019-01-22 19:00:00,73.0,51.98,23.53,852.56,1.3,2.12,69.2,80.98,0.0,1.0
2019-01-22 20:00:00,73.0,62.89,22.25,853.21,1.4,2.33,71.15,52.1,0.0,1.0
2019-01-22 21:00:00,73.0,67.36,21.76,853.64,2.69,3.88,33.0,41.22,0.0,1.0
